INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT;E_USE_PLAN;GEN_FACT;GEN_PLAN
9;09.09.2020 0:00:00;1;630000;26519;26490;27968;27953
10;09.09.2020 0:00:00;1;630000;26472;26403;27317;27728
11;09.09.2020 0:00:00;1;630000;26485;26359;26966;27398
12;09.09.2020 0:00:00;1;630000;26246;26278;27033;27477
13;09.09.2020 0:00:00;1;630000;26193;26206;26719;27214
14;09.09.2020 0:00:00;1;630000;26254;26140;26800;27105
15;09.09.2020 0:00:00;1;630000;26353;26156;27320;27632
16;09.09.2020 0:00:00;1;630000;26323;26227;26668;27492
17;09.09.2020 0:00:00;1;630000;26827;26572;26706;27316
18;09.09.2020 0:00:00;1;630000;26925;27066;27291;27219
19;09.09.2020 0:00:00;1;630000;26678;26701;26847;27219
20;09.09.2020 0:00:00;1;630000;25341;25694;25286;26050
21;09.09.2020 0:00:00;1;630000;24615;24755;24792;25510
22;09.09.2020 0:00:00;1;630000;24112;23937;23709;24142
23;09.09.2020 0:00:00;1;630000;23946;23693;23526;23307
0;10.09.2020 0:00:00;1;630000;23566;23487;23270;23420
1;10.09.2020 0:00:00;1;630000;23445;23479;22924;23080
2;10.09.2020 0:00:00;1;630000;23720;23530;22993;23172
3;10.09.2020 0:00:00;1;630000;23986;23750;23482;23563
4;10.09.2020 0:00:00;1;630000;24857;24727;24776;24796
5;10.09.2020 0:00:00;1;630000;25502;25526;26325;26190
6;10.09.2020 0:00:00;1;630000;26271;26324;27411;27381
7;10.09.2020 0:00:00;1;630000;26613;26735;27870;27842
8;10.09.2020 0:00:00;1;630000;26783;26871;28231;28225
9;10.09.2020 0:00:00;1;630000;26503;26639;28351;28338
10;10.09.2020 0:00:00;1;630000;26443;26454;27662;28019
11;10.09.2020 0:00:00;1;630000;26639;26487;27596;27963
12;10.09.2020 0:00:00;1;630000;26409;26485;27598;27972
13;10.09.2020 0:00:00;1;630000;26385;26547;27768;28085
14;10.09.2020 0:00:00;1;630000;26240;26336;27896;28260
15;10.09.2020 0:00:00;1;630000;26300;26293;27876;28192
16;10.09.2020 0:00:00;1;630000;26335;26340;27303;27662
17;10.09.2020 0:00:00;1;630000;26687;26666;27512;27580
18;10.09.2020 0:00:00;1;630000;27134;27042;27656;27609
19;10.09.2020 0:00:00;1;630000;26744;26672;27699;27792
20;10.09.2020 0:00:00;1;630000;25630;25533;26483;26812
21;10.09.2020 0:00:00;1;630000;24891;24850;25603;26233
22;10.09.2020 0:00:00;1;630000;24339;24147;23882;24476
23;10.09.2020 0:00:00;1;630000;23831;23927;23820;23970
0;11.09.2020 0:00:00;1;630000;23789;23651;23775;23826
1;11.09.2020 0:00:00;1;630000;23817;23716;23629;23984
2;11.09.2020 0:00:00;1;630000;23689;23934;23934;24220
3;11.09.2020 0:00:00;1;630000;24148;24090;24357;24300
4;11.09.2020 0:00:00;1;630000;24801;24939;25161;24925
5;11.09.2020 0:00:00;1;630000;25389;25768;26564;26421
6;11.09.2020 0:00:00;1;630000;26332;26591;27228;27378
7;11.09.2020 0:00:00;1;630000;26979;26880;27408;27619
8;11.09.2020 0:00:00;1;630000;27163;26855;27623;27688
9;11.09.2020 0:00:00;1;630000;26959;26728;27735;27613
10;11.09.2020 0:00:00;1;630000;26855;26897;27684;27685
11;11.09.2020 0:00:00;1;630000;26854;26858;27519;27619
12;11.09.2020 0:00:00;1;630000;26598;26694;27358;27534
13;11.09.2020 0:00:00;1;630000;26507;26657;27325;27456
14;11.09.2020 0:00:00;1;630000;26644;26531;27623;27514
15;11.09.2020 0:00:00;1;630000;26489;26444;27728;27554
16;11.09.2020 0:00:00;1;630000;26639;26465;27796;27661
17;11.09.2020 0:00:00;1;630000;26998;26696;27650;27549
18;11.09.2020 0:00:00;1;630000;27442;27294;27946;27779
19;11.09.2020 0:00:00;1;630000;26675;26981;27665;27405
20;11.09.2020 0:00:00;1;630000;25828;25892;27459;27295
21;11.09.2020 0:00:00;1;630000;24758;24985;26342;26180
22;11.09.2020 0:00:00;1;630000;24240;24282;24955;24913
23;11.09.2020 0:00:00;1;630000;24153;24038;24694;24632
0;12.09.2020 0:00:00;1;630000;23958;23765;24823;24680
1;12.09.2020 0:00:00;1;630000;23710;23668;23937;23933
2;12.09.2020 0:00:00;1;630000;23550;23801;23913;24089
3;12.09.2020 0:00:00;1;630000;23851;23873;24122;24340
4;12.09.2020 0:00:00;1;630000;24111;24004;24598;24872
5;12.09.2020 0:00:00;1;630000;24677;24712;25747;25746
6;12.09.2020 0:00:00;1;630000;25622;25686;25804;25719
7;12.09.2020 0:00:00;1;630000;26182;26069;26400;26287
8;12.09.2020 0:00:00;1;630000;26226;26215;26998;26908
9;12.09.2020 0:00:00;1;630000;26362;26300;27179;27061
10;12.09.2020 0:00:00;1;630000;26360;26299;27017;27010
11;12.09.2020 0:00:00;1;630000;26501;26279;26975;26974
12;12.09.2020 0:00:00;1;630000;26347;26186;26940;26858
13;12.09.2020 0:00:00;1;630000;26203;26222;26984;26884
14;12.09.2020 0:00:00;1;630000;26329;26151;26833;26826
15;12.09.2020 0:00:00;1;630000;26271;26204;26892;26826
16;12.09.2020 0:00:00;1;630000;26536;26370;27062;26893
17;12.09.2020 0:00:00;1;630000;26822;26757;27158;27024
18;12.09.2020 0:00:00;1;630000;27091;27196;27415;27074
19;12.09.2020 0:00:00;1;630000;26558;26697;27240;26982
20;12.09.2020 0:00:00;1;630000;25772;25937;26521;26572
21;12.09.2020 0:00:00;1;630000;24998;25024;25685;26059
22;12.09.2020 0:00:00;1;630000;24411;24253;24138;24347
23;12.09.2020 0:00:00;1;630000;24019;23939;23671;23505
0;13.09.2020 0:00:00;1;630000;23812;23896;24105;24008
1;13.09.2020 0:00:00;1;630000;23602;23716;23042;23127
2;13.09.2020 0:00:00;1;630000;23705;23651;22622;22976
3;13.09.2020 0:00:00;1;630000;24002;23679;22573;22948
4;13.09.2020 0:00:00;1;630000;23743;23884;22824;23214
5;13.09.2020 0:00:00;1;630000;24063;24544;23438;23773
6;13.09.2020 0:00:00;1;630000;25226;25302;24227;24578
7;13.09.2020 0:00:00;1;630000;25795;25714;24917;25258
8;13.09.2020 0:00:00;1;630000;26111;26057;25710;26068
9;13.09.2020 0:00:00;1;630000;25693;26030;25977;26311
10;13.09.2020 0:00:00;1;630000;25531;26035;25926;26266
11;13.09.2020 0:00:00;1;630000;25861;25814;25786;26200
12;13.09.2020 0:00:00;1;630000;25931;25669;25669;26038
13;13.09.2020 0:00:00;1;630000;25874;25808;26186;25907
14;13.09.2020 0:00:00;1;630000;26198;25856;26182;26056
15;13.09.2020 0:00:00;1;630000;26060;26029;26392;26291
16;13.09.2020 0:00:00;1;630000;26321;26214;26568;26449
17;13.09.2020 0:00:00;1;630000;26849;26672;27033;26466
18;13.09.2020 0:00:00;1;630000;27277;27103;27191;26636
19;13.09.2020 0:00:00;1;630000;26702;26779;27067;26589
20;13.09.2020 0:00:00;1;630000;25950;25998;25892;26328
21;13.09.2020 0:00:00;1;630000;24751;25018;25261;25681
22;13.09.2020 0:00:00;1;630000;24429;24267;24685;24521
23;13.09.2020 0:00:00;1;630000;24148;23997;23851;23716
0;14.09.2020 0:00:00;1;630000;23831;23777;22786;22852
1;14.09.2020 0:00:00;1;630000;23801;23757;22421;22771
2;14.09.2020 0:00:00;1;630000;23996;23794;22429;22815
3;14.09.2020 0:00:00;1;630000;24239;24229;23602;23508
4;14.09.2020 0:00:00;1;630000;25148;25072;24390;24245
5;14.09.2020 0:00:00;1;630000;25963;25840;25563;25433
6;14.09.2020 0:00:00;1;630000;26835;26930;26894;26811
7;14.09.2020 0:00:00;1;630000;27197;27403;27541;27358
8;14.09.2020 0:00:00;1;630000;27280;27346;28200;28200
9;14.09.2020 0:00:00;1;630000;27221;27027;28450;28332
10;14.09.2020 0:00:00;1;630000;27283;27114;28470;28409
11;14.09.2020 0:00:00;1;630000;27258;27170;28553;28416
12;14.09.2020 0:00:00;1;630000;26969;27172;28562;28462
13;14.09.2020 0:00:00;1;630000;27215;27106;28045;28299
14;14.09.2020 0:00:00;1;630000;27012;27069;28474;28371
15;14.09.2020 0:00:00;1;630000;27176;27146;28515;28437
16;14.09.2020 0:00:00;1;630000;27328;27311;28450;28401
17;14.09.2020 0:00:00;1;630000;27599;27554;28527;28332
18;14.09.2020 0:00:00;1;630000;27721;27770;28576;28413
19;14.09.2020 0:00:00;1;630000;27226;27318;28006;27880
20;14.09.2020 0:00:00;1;630000;26146;26219;26603;26469
21;14.09.2020 0:00:00;1;630000;25191;25245;25653;25716
22;14.09.2020 0:00:00;1;630000;24508;24592;24385;24531
23;14.09.2020 0:00:00;1;630000;24146;24261;23543;23485
0;15.09.2020 0:00:00;1;630000;24102;23920;23549;23491
1;15.09.2020 0:00:00;1;630000;23848;23832;23311;23502
2;15.09.2020 0:00:00;1;630000;24000;24130;23544;23709
3;15.09.2020 0:00:00;1;630000;24536;24348;23945;23786
4;15.09.2020 0:00:00;1;630000;25153;25115;24975;24861
5;15.09.2020 0:00:00;1;630000;26022;26183;26344;26354
6;15.09.2020 0:00:00;1;630000;27239;26972;27095;26952
7;15.09.2020 0:00:00;1;630000;27529;27551;27915;27847
8;15.09.2020 0:00:00;1;630000;27601;27638;28294;28320
9;15.09.2020 0:00:00;1;630000;27315;27476;28363;28380
10;15.09.2020 0:00:00;1;630000;27460;27424;28250;28209
11;15.09.2020 0:00:00;1;630000;27461;27382;28266;28303
12;15.09.2020 0:00:00;1;630000;27574;27246;28376;28193
13;15.09.2020 0:00:00;1;630000;27386;27371;28171;28380
14;15.09.2020 0:00:00;1;630000;27601;27410;28508;28461
15;15.09.2020 0:00:00;1;630000;27476;27400;28658;28519
16;15.09.2020 0:00:00;1;630000;27837;27679;28734;28593
17;15.09.2020 0:00:00;1;630000;28033;28111;28758;28576
18;15.09.2020 0:00:00;1;630000;28028;28259;28789;28724
19;15.09.2020 0:00:00;1;630000;27366;27616;27846;27727
20;15.09.2020 0:00:00;1;630000;26429;26472;27194;26959
21;15.09.2020 0:00:00;1;630000;25629;25491;26534;26322
22;15.09.2020 0:00:00;1;630000;24841;24787;25225;25038
23;15.09.2020 0:00:00;1;630000;24236;24434;24339;24144
0;16.09.2020 0:00:00;1;630000;24156;24313;24552;24796
1;16.09.2020 0:00:00;1;630000;24174;24042;23901;23803
2;16.09.2020 0:00:00;1;630000;24397;24204;24218;24193
3;16.09.2020 0:00:00;1;630000;24700;24658;24735;24647
4;16.09.2020 0:00:00;1;630000;25588;25462;26261;26204
5;16.09.2020 0:00:00;1;630000;26451;26307;26764;26734
6;16.09.2020 0:00:00;1;630000;27434;27463;27765;27840
7;16.09.2020 0:00:00;1;630000;28035;27974;28541;28688
8;16.09.2020 0:00:00;1;630000;28167;27960;28585;28677
9;16.09.2020 0:00:00;1;630000;27819;27886;28728;28796
10;16.09.2020 0:00:00;1;630000;27943;27919;28856;28899
11;16.09.2020 0:00:00;1;630000;28068;27766;28319;28520
12;16.09.2020 0:00:00;1;630000;28007;27767;28539;28596
13;16.09.2020 0:00:00;1;630000;27916;27826;28119;28408
14;16.09.2020 0:00:00;1;630000;27559;27790;28349;28732
15;16.09.2020 0:00:00;1;630000;27976;27903;28528;28809
16;16.09.2020 0:00:00;1;630000;28126;27921;28640;28816
17;16.09.2020 0:00:00;1;630000;28147;28180;28695;28877
18;16.09.2020 0:00:00;1;630000;28195;28390;28609;28783
19;16.09.2020 0:00:00;1;630000;27470;27717;28169;27927
20;16.09.2020 0:00:00;1;630000;26699;26720;27229;27250
21;16.09.2020 0:00:00;1;630000;25847;25746;25991;26454
22;16.09.2020 0:00:00;1;630000;25212;24943;24831;25231
23;16.09.2020 0:00:00;1;630000;24494;24367;23557;23496
0;17.09.2020 0:00:00;1;630000;24577;24335;23940;24017
1;17.09.2020 0:00:00;1;630000;24484;24330;23373;23502
2;17.09.2020 0:00:00;1;630000;24462;24605;23561;23801
3;17.09.2020 0:00:00;1;630000;24841;25007;24022;24394
4;17.09.2020 0:00:00;1;630000;25603;25792;24949;25409
5;17.09.2020 0:00:00;1;630000;26709;26674;26473;26685
6;17.09.2020 0:00:00;1;630000;27644;27646;28055;27954
7;17.09.2020 0:00:00;1;630000;28148;28151;28926;28993
8;17.09.2020 0:00:00;1;630000;28151;28219;29270;29285
9;17.09.2020 0:00:00;1;630000;28040;27954;29265;29301
10;17.09.2020 0:00:00;1;630000;27925;28030;29198;29285
11;17.09.2020 0:00:00;1;630000;27792;28035;29132;29236
12;17.09.2020 0:00:00;1;630000;27795;27989;29172;29321
13;17.09.2020 0:00:00;1;630000;27838;27873;29186;29200
14;17.09.2020 0:00:00;1;630000;27675;27699;29025;29118
15;17.09.2020 0:00:00;1;630000;27822;27872;29504;29437
16;17.09.2020 0:00:00;1;630000;27910;28066;30054;30017
17;17.09.2020 0:00:00;1;630000;28156;28374;29945;29811
18;17.09.2020 0:00:00;1;630000;28085;28347;29615;29257
19;17.09.2020 0:00:00;1;630000;27518;27720;28662;28709
20;17.09.2020 0:00:00;1;630000;26834;26871;27975;28131
21;17.09.2020 0:00:00;1;630000;25956;25880;25950;27192
22;17.09.2020 0:00:00;1;630000;25196;25281;25167;26098
23;17.09.2020 0:00:00;1;630000;24662;24765;24876;24949
0;18.09.2020 0:00:00;1;630000;24582;24477;25122;25523
1;18.09.2020 0:00:00;1;630000;24682;24275;24586;24944
2;18.09.2020 0:00:00;1;630000;24663;24533;24790;25100
3;18.09.2020 0:00:00;1;630000;25079;25108;25178;25686
4;18.09.2020 0:00:00;1;630000;25831;25961;26386;27613
5;18.09.2020 0:00:00;1;630000;26641;26918;27196;28177
6;18.09.2020 0:00:00;1;630000;27543;27823;28490;28933
7;18.09.2020 0:00:00;1;630000;28193;28236;29158;29486
8;18.09.2020 0:00:00;1;630000;28221;28275;29169;29560
9;18.09.2020 0:00:00;1;630000;27856;28199;29261;29506
10;18.09.2020 0:00:00;1;630000;27951;28169;29094;29529
11;18.09.2020 0:00:00;1;630000;27730;28108;28943;29544
12;18.09.2020 0:00:00;1;630000;27653;27972;28780;29415
13;18.09.2020 0:00:00;1;630000;27536;27769;28527;29291
14;18.09.2020 0:00:00;1;630000;27335;27710;28627;29360
15;18.09.2020 0:00:00;1;630000;27540;27593;28330;29321
16;18.09.2020 0:00:00;1;630000;27755;27634;28703;29406
17;18.09.2020 0:00:00;1;630000;28048;27917;28472;29246
18;18.09.2020 0:00:00;1;630000;28166;27981;28678;29161
19;18.09.2020 0:00:00;1;630000;27537;27744;28309;29157
20;18.09.2020 0:00:00;1;630000;26908;27071;27458;28220
21;18.09.2020 0:00:00;1;630000;25957;26053;26600;27170
22;18.09.2020 0:00:00;1;630000;25186;25105;24507;24931
23;18.09.2020 0:00:00;1;630000;24654;24516;24102;23981
0;19.09.2020 0:00:00;1;630000;24685;24456;25074;24925
1;19.09.2020 0:00:00;1;630000;24365;24319;24365;24152
2;19.09.2020 0:00:00;1;630000;24838;24449;24509;24288
3;19.09.2020 0:00:00;1;630000;24779;24746;24557;24575
4;19.09.2020 0:00:00;1;630000;24763;25122;25181;25276
5;19.09.2020 0:00:00;1;630000;25185;25674;26131;26265
6;19.09.2020 0:00:00;1;630000;26444;26472;26970;27086
7;19.09.2020 0:00:00;1;630000;27117;26891;27632;27694
8;19.09.2020 0:00:00;1;630000;27391;27271;28205;28240
9;19.09.2020 0:00:00;1;630000;27543;27380;28478;28367
10;19.09.2020 0:00:00;1;630000;27199;27453;28073;28431
11;19.09.2020 0:00:00;1;630000;27181;27575;28491;28515
12;19.09.2020 0:00:00;1;630000;27024;27263;28261;28651
13;19.09.2020 0:00:00;1;630000;27052;27154;28461;28363
14;19.09.2020 0:00:00;1;630000;27215;27107;28739;28580
15;19.09.2020 0:00:00;1;630000;27282;27213;28475;28719
16;19.09.2020 0:00:00;1;630000;27595;27536;28851;29180
17;19.09.2020 0:00:00;1;630000;27884;27938;28902;29288
18;19.09.2020 0:00:00;1;630000;28321;28058;28941;29123
19;19.09.2020 0:00:00;1;630000;27770;27622;28642;28749
20;19.09.2020 0:00:00;1;630000;26885;26874;27523;27680
21;19.09.2020 0:00:00;1;630000;25874;26088;26151;26761
22;19.09.2020 0:00:00;1;630000;25272;25167;24933;25344
23;19.09.2020 0:00:00;1;630000;24711;24704;24574;24668
0;20.09.2020 0:00:00;1;630000;24694;24630;24348;24590
1;20.09.2020 0:00:00;1;630000;24617;24579;24176;24452
2;20.09.2020 0:00:00;1;630000;24511;24483;23974;24501
3;20.09.2020 0:00:00;1;630000;24395;24500;23892;24542
4;20.09.2020 0:00:00;1;630000;24671;24596;24711;24924
5;20.09.2020 0:00:00;1;630000;25176;25069;25429;25637
6;20.09.2020 0:00:00;1;630000;26233;26048;26672;26902
7;20.09.2020 0:00:00;1;630000;26849;26605;27002;27368
8;20.09.2020 0:00:00;1;630000;27203;26925;27839;28089
9;20.09.2020 0:00:00;1;630000;27246;27072;27876;28183
10;20.09.2020 0:00:00;1;630000;27632;27066;28045;28190
11;20.09.2020 0:00:00;1;630000;27466;27222;28126;28326
12;20.09.2020 0:00:00;1;630000;27312;27164;28171;28350
13;20.09.2020 0:00:00;1;630000;27212;27338;28463;28587
14;20.09.2020 0:00:00;1;630000;27656;27425;28525;28647
15;20.09.2020 0:00:00;1;630000;27718;27617;28746;28842
16;20.09.2020 0:00:00;1;630000;28085;28038;29125;29207
17;20.09.2020 0:00:00;1;630000;28354;28473;29254;29386
18;20.09.2020 0:00:00;1;630000;28432;28507;29814;29649
19;20.09.2020 0:00:00;1;630000;27628;28046;28758;28940
20;20.09.2020 0:00:00;1;630000;26510;26949;27400;27781
21;20.09.2020 0:00:00;1;630000;25824;25946;26031;26529
22;20.09.2020 0:00:00;1;630000;25237;25177;24836;25403
23;20.09.2020 0:00:00;1;630000;24547;24952;23591;24385
0;21.09.2020 0:00:00;1;630000;24549;24724;24374;24872
1;21.09.2020 0:00:00;1;630000;24445;24606;23829;24347
2;21.09.2020 0:00:00;1;630000;24628;24699;24477;24951
3;21.09.2020 0:00:00;1;630000;25115;25092;25321;25455
4;21.09.2020 0:00:00;1;630000;26169;25943;26132;26402
5;21.09.2020 0:00:00;1;630000;27109;26957;27574;27732
6;21.09.2020 0:00:00;1;630000;28255;28089;28901;28989
7;21.09.2020 0:00:00;1;630000;29036;28587;29462;29559
8;21.09.2020 0:00:00;1;630000;28811;28668;29695;29740
9;21.09.2020 0:00:00;1;630000;28545;28663;29807;29818
10;21.09.2020 0:00:00;1;630000;28563;28737;29494;29795
11;21.09.2020 0:00:00;1;630000;28607;28785;29465;29754
12;21.09.2020 0:00:00;1;630000;28547;28781;29181;29636
13;21.09.2020 0:00:00;1;630000;28487;28882;29330;29848
14;21.09.2020 0:00:00;1;630000;28318;28814;29290;29816
15;21.09.2020 0:00:00;1;630000;28355;28724;29132;29858
16;21.09.2020 0:00:00;1;630000;28751;28779;29266;29930
17;21.09.2020 0:00:00;1;630000;28897;29239;29507;30082
18;21.09.2020 0:00:00;1;630000;28946;29437;29267;29838
19;21.09.2020 0:00:00;1;630000;28263;28768;28680;29276
20;21.09.2020 0:00:00;1;630000;27092;27630;27156;27888
21;21.09.2020 0:00:00;1;630000;26185;26647;26340;26890
22;21.09.2020 0:00:00;1;630000;25505;25720;25315;25485
23;21.09.2020 0:00:00;1;630000;25292;25197;24578;24714
0;22.09.2020 0:00:00;1;630000;25007;24883;24446;24723
1;22.09.2020 0:00:00;1;630000;24800;24754;24302;24411
2;22.09.2020 0:00:00;1;630000;24944;24954;24524;24679
3;22.09.2020 0:00:00;1;630000;25536;25421;25110;25523
4;22.09.2020 0:00:00;1;630000;26119;26365;26270;26563
5;22.09.2020 0:00:00;1;630000;27173;27295;27513;27946
6;22.09.2020 0:00:00;1;630000;28289;28303;28795;29389
7;22.09.2020 0:00:00;1;630000;29062;28873;29381;29870
8;22.09.2020 0:00:00;1;630000;28831;28867;29559;29986
9;22.09.2020 0:00:00;1;630000;28547;28731;29611;30112
10;22.09.2020 0:00:00;1;630000;28619;28535;29115;29950
11;22.09.2020 0:00:00;1;630000;28442;28528;29244;29745
12;22.09.2020 0:00:00;1;630000;28149;28378;29202;29605
13;22.09.2020 0:00:00;1;630000;28072;28407;29172;29547
14;22.09.2020 0:00:00;1;630000;28041;28260;29021;29380
15;22.09.2020 0:00:00;1;630000;28305;28271;29186;29620
16;22.09.2020 0:00:00;1;630000;28560;28373;29181;29605
17;22.09.2020 0:00:00;1;630000;28954;28756;29189;29672
18;22.09.2020 0:00:00;1;630000;28819;28928;29439;29866
19;22.09.2020 0:00:00;1;630000;27995;28325;28666;29157
20;22.09.2020 0:00:00;1;630000;26922;27246;27391;27808
21;22.09.2020 0:00:00;1;630000;25864;26113;26442;26707
22;22.09.2020 0:00:00;1;630000;25430;25376;24733;25426
23;22.09.2020 0:00:00;1;630000;25068;25031;24255;24828
0;23.09.2020 0:00:00;1;630000;24954;24841;24718;24917
1;23.09.2020 0:00:00;1;630000;25013;24739;24633;24715
2;23.09.2020 0:00:00;1;630000;25145;24824;24639;24881
3;23.09.2020 0:00:00;1;630000;25564;25500;25505;25844
4;23.09.2020 0:00:00;1;630000;26356;26294;26641;26729
5;23.09.2020 0:00:00;1;630000;27195;27421;28353;28474
6;23.09.2020 0:00:00;1;630000;28354;28519;29353;29357
7;23.09.2020 0:00:00;1;630000;28626;28931;29696;29877
8;23.09.2020 0:00:00;1;630000;28529;28857;29877;30017
9;23.09.2020 0:00:00;1;630000;28383;28415;29015;29824
10;23.09.2020 0:00:00;1;630000;28324;28370;28337;29140
11;23.09.2020 0:00:00;1;630000;28326;28395;28791;29450
12;23.09.2020 0:00:00;1;630000;28056;28300;29264;29338
13;23.09.2020 0:00:00;1;630000;27962;28277;29296;29348
14;23.09.2020 0:00:00;1;630000;27818;27958;28883;28915
15;23.09.2020 0:00:00;1;630000;28118;28042;29576;29463
16;23.09.2020 0:00:00;1;630000;28628;28356;30024;29732
17;23.09.2020 0:00:00;1;630000;28608;28821;29888;29790
18;23.09.2020 0:00:00;1;630000;28633;28840;30191;30085
19;23.09.2020 0:00:00;1;630000;27966;28096;29205;29152
20;23.09.2020 0:00:00;1;630000;27036;27092;27307;27359
21;23.09.2020 0:00:00;1;630000;26014;26089;26482;26190
22;23.09.2020 0:00:00;1;630000;25338;25346;25646;25467
23;23.09.2020 0:00:00;1;630000;24969;24885;24632;24467
0;24.09.2020 0:00:00;1;630000;24737;24889;24933;25139
1;24.09.2020 0:00:00;1;630000;24599;24806;24683;24903
2;24.09.2020 0:00:00;1;630000;25005;24924;24707;24833
3;24.09.2020 0:00:00;1;630000;25532;25211;25551;25552
4;24.09.2020 0:00:00;1;630000;26167;26217;26202;26284
5;24.09.2020 0:00:00;1;630000;26777;27195;27529;27606
6;24.09.2020 0:00:00;1;630000;28062;28246;30147;29990
7;24.09.2020 0:00:00;1;630000;28007;28379;29828;29924
8;24.09.2020 0:00:00;1;630000;28170;28396;29675;29791
9;24.09.2020 0:00:00;1;630000;27952;27925;29132;29372
10;24.09.2020 0:00:00;1;630000;27781;27953;29429;29424
11;24.09.2020 0:00:00;1;630000;27828;28017;29842;29943
12;24.09.2020 0:00:00;1;630000;27704;27750;29901;29927
13;24.09.2020 0:00:00;1;630000;27493;27808;29505;30328
14;24.09.2020 0:00:00;1;630000;27778;27796;29999;30722
15;24.09.2020 0:00:00;1;630000;27877;27946;29957;30857
16;24.09.2020 0:00:00;1;630000;28235;28361;29879;31028
17;24.09.2020 0:00:00;1;630000;28649;28714;29839;30923
18;24.09.2020 0:00:00;1;630000;28585;28500;28463;29091
19;24.09.2020 0:00:00;1;630000;27890;27990;28081;28433
20;24.09.2020 0:00:00;1;630000;27182;27077;27583;27961
21;24.09.2020 0:00:00;1;630000;26369;26115;26384;26919
22;24.09.2020 0:00:00;1;630000;25700;25472;25915;26517
23;24.09.2020 0:00:00;1;630000;25046;25097;23913;24715
0;25.09.2020 0:00:00;1;630000;25131;24889;24666;25319
1;25.09.2020 0:00:00;1;630000;25329;24759;24471;24977
2;25.09.2020 0:00:00;1;630000;25210;25209;24726;25403
3;25.09.2020 0:00:00;1;630000;25685;25805;25143;25871
4;25.09.2020 0:00:00;1;630000;26617;26527;26538;26810
5;25.09.2020 0:00:00;1;630000;27320;27313;27866;28330
6;25.09.2020 0:00:00;1;630000;28247;28303;29141;29333
7;25.09.2020 0:00:00;1;630000;28606;28603;29584;29653
8;25.09.2020 0:00:00;1;630000;28429;28535;29212;29408
9;25.09.2020 0:00:00;1;630000;27846;28332;28830;29466
10;25.09.2020 0:00:00;1;630000;28023;28247;28351;29407
11;25.09.2020 0:00:00;1;630000;27807;27962;28518;29260
12;25.09.2020 0:00:00;1;630000;27651;27756;28383;28926
13;25.09.2020 0:00:00;1;630000;27370;27704;28311;28801
14;25.09.2020 0:00:00;1;630000;27461;27651;28626;29330
15;25.09.2020 0:00:00;1;630000;27791;27637;29030;29830
16;25.09.2020 0:00:00;1;630000;28197;27951;28461;29630
17;25.09.2020 0:00:00;1;630000;28494;28461;29076;29592
18;25.09.2020 0:00:00;1;630000;28220;28439;28886;29509
19;25.09.2020 0:00:00;1;630000;27840;27923;28521;28814
20;25.09.2020 0:00:00;1;630000;27087;27003;27929;27846
21;25.09.2020 0:00:00;1;630000;26478;26249;27491;27516
22;25.09.2020 0:00:00;1;630000;25737;25502;26220;26062
23;25.09.2020 0:00:00;1;630000;25432;25224;25333;25290
0;26.09.2020 0:00:00;1;630000;25345;25231;25397;25493
1;26.09.2020 0:00:00;1;630000;25077;25113;25257;25391
2;26.09.2020 0:00:00;1;630000;25292;25182;25324;25260
3;26.09.2020 0:00:00;1;630000;25579;25278;25451;25485
4;26.09.2020 0:00:00;1;630000;25242;25661;25765;25814
5;26.09.2020 0:00:00;1;630000;26035;26285;26725;26585
6;26.09.2020 0:00:00;1;630000;27124;26969;27672;27997
7;26.09.2020 0:00:00;1;630000;27490;27484;28829;29170
8;26.09.2020 0:00:00;1;630000;27598;27786;29107;29589
9;26.09.2020 0:00:00;1;630000;27563;27803;29255;29662
10;26.09.2020 0:00:00;1;630000;27659;27702;29500;29944
11;26.09.2020 0:00:00;1;630000;27390;27621;29419;29941
12;26.09.2020 0:00:00;1;630000;27168;27459;29049;29539
13;26.09.2020 0:00:00;1;630000;26952;27231;28654;29147
14;26.09.2020 0:00:00;1;630000;27017;27241;28520;29063
15;26.09.2020 0:00:00;1;630000;27193;27421;29051;29590
16;26.09.2020 0:00:00;1;630000;27951;27729;29119;29628
17;26.09.2020 0:00:00;1;630000;28387;27940;29302;29675
18;26.09.2020 0:00:00;1;630000;28483;28243;29562;29655
19;26.09.2020 0:00:00;1;630000;27909;27893;29232;29321
20;26.09.2020 0:00:00;1;630000;26910;27081;27858;28233
21;26.09.2020 0:00:00;1;630000;26203;26319;27474;27805
22;26.09.2020 0:00:00;1;630000;25833;25605;26494;26555
23;26.09.2020 0:00:00;1;630000;25294;25184;25843;25891
0;27.09.2020 0:00:00;1;630000;24851;25104;25370;25399
1;27.09.2020 0:00:00;1;630000;24755;24897;24136;24338
2;27.09.2020 0:00:00;1;630000;24757;24834;24165;24083
3;27.09.2020 0:00:00;1;630000;25000;24886;24296;24151
4;27.09.2020 0:00:00;1;630000;25056;25154;24938;24764
5;27.09.2020 0:00:00;1;630000;25308;25632;25961;25820
6;27.09.2020 0:00:00;1;630000;26190;26350;26709;26500
7;27.09.2020 0:00:00;1;630000;26866;26930;27313;27583
8;27.09.2020 0:00:00;1;630000;27188;27301;28904;28925
9;27.09.2020 0:00:00;1;630000;26989;27260;28670;28871
10;27.09.2020 0:00:00;1;630000;27019;27252;28940;28860
11;27.09.2020 0:00:00;1;630000;26687;27036;28573;28755
